Hugo_Symbol,TCGA-AO-A12D,TCGA-BH-A18Q,TCGA-C8-A130,TCGA-C8-A138,TCGA-E2-A154,TCGA-C8-A12L,TCGA-A2-A0EX,TCGA-AN-A04A,TCGA-BH-A0AV,TCGA-C8-A12T,TCGA-A8-A06Z,TCGA-A2-A0CM,TCGA-BH-A18U,TCGA-A2-A0EQ,TCGA-AR-A0U4,TCGA-AO-A0J9,TCGA-AR-A1AP,TCGA-AN-A0FK,TCGA-AO-A0J6,TCGA-A7-A13F,TCGA-BH-A0E1,TCGA-A7-A0CE,TCGA-A2-A0YC,TCGA-AO-A0JC,TCGA-A8-A08Z,TCGA-AR-A0TX,TCGA-A8-A076,TCGA-AO-A126,TCGA-BH-A0C1,TCGA-A2-A0EY,TCGA-AR-A1AW,TCGA-AR-A1AV,TCGA-C8-A135,TCGA-A2-A0EV,TCGA-AN-A0AM,TCGA-D8-A142,TCGA-AN-A0FL,TCGA-BH-A0DG,TCGA-AR-A0TV,TCGA-C8-A12Z,TCGA-AO-A0JJ,TCGA-AO-A0JE,TCGA-AN-A0AJ,TCGA-A7-A0CJ,TCGA-AO-A12F,TCGA-A8-A079,TCGA-A2-A0T3,TCGA-A2-A0YD,TCGA-AR-A0TR,TCGA-AO-A03O,TCGA-AO-A12E,TCGA-A8-A06N,TCGA-A2-A0YG,TCGA-BH-A18N,TCGA-AN-A0AL,TCGA-A2-A0T6,TCGA-E2-A158,TCGA-AO-A0JM,TCGA-C8-A12V,TCGA-A2-A0D2,TCGA-C8-A12U,TCGA-AR-A1AS,TCGA-A8-A09G,TCGA-C8-A131,TCGA-C8-A134,TCGA-A2-A0YF,TCGA-BH-A0DD,TCGA-BH-A0E9,TCGA-AR-A0TT,TCGA-AO-A12B,TCGA-A2-A0SW,TCGA-AO-A0JL,TCGA-BH-A0BV,TCGA-A2-A0YM,TCGA-BH-A0C7,TCGA-A2-A0SX
hsa-mir-1977,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
hsa-mir-200a,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
hsa-mir-200b,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
hsa-mir-429,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
CALML6,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TMEM52,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
KIAA1751,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
GABRD,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PRKCZ,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
C1orf86,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC100128003,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
SKI,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
MORN1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC100129534,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
RER1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
C1orf93,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
HES5,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC115110,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
MMEL1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PANK4,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PEX10,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PLCH2,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TNFRSF14,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ACTRT2,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
FLJ42875,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PRDM16,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ARHGEF16,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
KIAA0495,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
MEGF6,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
MIR551A,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TP73,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TPRG1L,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
WDR8,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
hsa-mir-551a,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
CCDC27,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC388588,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LRRC47,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
KIAA0562,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
DFFB,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
C1orf174,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC100133612,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
LOC284661,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
AJAP1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ACOT7,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
CHD5,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ESPN,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
GPR153,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
HES2,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
HES3,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ICMT,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
KCNAB2,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
KLHL21,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
NOL9,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
NPHP4,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PHF13,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PLEKHG5,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
RNF207,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
RPL22,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TAS1R1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
THAP3,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TNFRSF25,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ZBTB48,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
DNAJC11,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,1,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
CAMTA1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-2,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
VAMP3,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PER3,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
UTS2,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
TNFRSF9,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
PARK7,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
ERRFI1,0,-1,0,-1,-1,-1,0,-1,-1,0,1,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,2,-1,0,-1,0,-1,-1,0,-2,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0
